album_name,artist_name,track_name,platform,Track Played Date,No of Albums,No of Artists,No of Tracks,Milliseconds Played,Avg Listening Time (min)
Abbey Road,The Beatles,Maxwell's Silver Hammer - Remastered 2009,android,2019-10-22 00:00:00,1,1,1,410,0.006833333333333334
Abbey Road,The Beatles,Maxwell's Silver Hammer - Remastered 2009,android,2019-10-30 00:00:00,1,1,1,207920,3.465333333333333
Abbey Road,The Beatles,Maxwell's Silver Hammer - Remastered 2009,android,2019-11-06 00:00:00,1,1,1,728,0.012133333333333333
Abbey Road,The Beatles,Maxwell's Silver Hammer - Remastered 2009,android,2020-01-31 00:00:00,1,1,1,207920,3.465333333333333
Abbey Road,The Beatles,Maxwell's Silver Hammer - Remastered 2009,android,2020-09-11 00:00:00,1,1,1,2101,0.03501666666666667
Abbey Road,The Beatles,Maxwell's Silver Hammer - Remastered 2009,android,2020-10-15 00:00:00,1,1,1,786,0.0131
Abbey Road,The Beatles,Maxwell's Silver Hammer - Remastered 2009,android,2020-11-20 00:00:00,1,1,1,856,0.014266666666666667
Abbey Road,The Beatles,Maxwell's Silver Hammer - Remastered 2009,android,2020-12-18 00:00:00,1,1,1,196,0.003266666666666667
Abbey Road,The Beatles,Maxwell's Silver Hammer - Remastered 2009,android,2021-02-15 00:00:00,1,1,1,14546,0.24243333333333333
Abbey Road,The Beatles,Maxwell's Silver Hammer - Remastered 2009,android,2021-04-17 00:00:00,1,1,1,599,0.009983333333333334
Abbey Road,The Beatles,Maxwell's Silver Hammer - Remastered 2009,android,2021-10-10 00:00:00,1,1,1,790,0.013166666666666667
Abbey Road,The Beatles,Maxwell's Silver Hammer - Remastered 2009,android,2021-11-12 00:00:00,1,1,1,207920,3.465333333333333
Abbey Road,The Beatles,Maxwell's Silver Hammer - Remastered 2009,android,2021-12-18 00:00:00,1,1,1,207920,3.465333333333333
Abbey Road,The Beatles,Maxwell's Silver Hammer - Remastered 2009,android,2022-05-02 00:00:00,1,1,1,1659,0.02765
Abbey Road,The Beatles,Maxwell's Silver Hammer - Remastered 2009,android,2022-07-06 00:00:00,1,1,1,682,0.011366666666666667
Abbey Road,The Beatles,Maxwell's Silver Hammer - Remastered 2009,android,2022-09-29 00:00:00,1,1,1,207920,3.465333333333333
Abbey Road,The Beatles,Maxwell's Silver Hammer - Remastered 2009,android,2023-04-07 00:00:00,1,1,1,5037,0.08395
Abbey Road,The Beatles,Maxwell's Silver Hammer - Remastered 2009,android,2023-07-15 00:00:00,1,1,1,207920,3.465333333333333
Abbey Road,The Beatles,Maxwell's Silver Hammer - Remastered 2009,mac,2023-08-16 00:00:00,1,1,1,207910,3.4651666666666667
Abbey Road,The Beatles,Maxwell's Silver Hammer - Take 12,android,2019-09-28 00:00:00,1,1,1,284440,4.740666666666667
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2016-12-01 00:00:00,1,1,1,550,0.009166666666666667
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2016-12-02 00:00:00,1,1,1,2498,0.041633333333333335
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2016-12-06 00:00:00,1,1,1,66533,1.1088833333333334
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2017-01-08 00:00:00,1,1,1,2253,0.03755
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2017-01-11 00:00:00,1,1,1,53333,0.4444416666666667
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2017-01-15 00:00:00,1,1,1,8304,0.1384
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2017-03-19 00:00:00,1,1,1,66533,1.1088833333333334
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2017-07-08 00:00:00,1,1,1,1717,0.028616666666666665
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2017-08-24 00:00:00,1,1,1,66533,1.1088833333333334
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2017-09-06 00:00:00,1,1,1,0,0
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2017-10-29 00:00:00,1,1,1,100296,0.8358
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2017-10-30 00:00:00,1,1,1,133406,0.7411444444444444
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2017-12-12 00:00:00,1,1,1,66533,1.1088833333333334
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2018-04-16 00:00:00,1,1,1,66533,1.1088833333333334
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2018-11-12 00:00:00,1,1,1,2754,0.0459
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2018-11-24 00:00:00,1,1,1,21465,0.35775
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2019-04-05 00:00:00,1,1,1,6484,0.10806666666666667
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2019-08-30 00:00:00,1,1,1,66533,1.1088833333333334
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2019-09-17 00:00:00,1,1,1,66533,1.1088833333333334
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2019-10-15 00:00:00,1,1,1,915,0.01525
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2019-11-05 00:00:00,1,1,1,66533,1.1088833333333334
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2020-02-25 00:00:00,1,1,1,0,0
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2020-06-20 00:00:00,1,1,1,1032,0.0172
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2020-09-04 00:00:00,1,1,1,783,0.01305
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2020-09-11 00:00:00,1,1,1,1293,0.02155
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2020-10-21 00:00:00,1,1,1,66533,1.1088833333333334
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2020-12-01 00:00:00,1,1,1,936,0.0156
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2020-12-23 00:00:00,1,1,1,1430,0.023833333333333335
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2021-12-19 00:00:00,1,1,1,66533,1.1088833333333334
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2022-01-12 00:00:00,1,1,1,1000,0.016666666666666666
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2023-02-23 00:00:00,1,1,1,66533,1.1088833333333334
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2023-04-28 00:00:00,1,1,1,69431,0.5785916666666666
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,android,2024-11-14 00:00:00,1,1,1,920,0.015333333333333332
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,iOS,2017-05-31 00:00:00,1,1,1,66533,1.1088833333333334
Abbey Road,The Beatles,Mean Mr Mustard - Remastered 2009,windows,2018-08-30 00:00:00,1,1,1,66533,1.1088833333333334
Abbey Road,The Beatles,Mean Mr. Mustard - Take 20,android,2019-09-28 00:00:00,1,1,1,94274,1.5712333333333333
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2016-12-01 00:00:00,1,1,1,170720,2.8453333333333335
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2016-12-06 00:00:00,1,1,1,2445,0.04075
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2017-01-04 00:00:00,1,1,1,1478,0.024633333333333333
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2017-01-18 00:00:00,1,1,1,4553,0.07588333333333333
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2017-03-22 00:00:00,1,1,1,170720,2.8453333333333335
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2017-06-01 00:00:00,1,1,1,170720,2.8453333333333335
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2017-07-14 00:00:00,1,1,1,170720,2.8453333333333335
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2017-07-21 00:00:00,1,1,1,1046,0.017433333333333332
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2017-08-12 00:00:00,1,1,1,3134,0.05223333333333333
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2017-08-30 00:00:00,1,1,1,2460,0.041
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2017-09-06 00:00:00,1,1,1,0,0
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2017-09-20 00:00:00,1,1,1,170720,2.8453333333333335
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2017-10-25 00:00:00,1,1,1,18345,0.30575
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2017-10-27 00:00:00,1,1,1,5300,0.08833333333333333
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2017-12-12 00:00:00,1,1,1,31928,0.5321333333333333
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2018-02-02 00:00:00,1,1,1,2226,0.0371
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2018-08-20 00:00:00,1,1,1,1169,0.01948333333333333
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2018-08-31 00:00:00,1,1,1,321,0.00535
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2018-09-14 00:00:00,1,1,1,170720,2.8453333333333335
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2018-09-17 00:00:00,1,1,1,57455,0.9575833333333333
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2018-10-28 00:00:00,1,1,1,883,0.014716666666666666
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2018-11-10 00:00:00,1,1,1,2631,0.04385
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2018-12-26 00:00:00,1,1,1,49734,0.8289
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2019-02-06 00:00:00,1,1,1,170720,2.8453333333333335
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2019-04-06 00:00:00,1,1,1,2665,0.04441666666666667
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2019-04-10 00:00:00,1,1,1,4413,0.07355
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2019-07-08 00:00:00,1,1,1,170720,2.8453333333333335
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2019-07-20 00:00:00,1,1,1,170720,2.8453333333333335
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2019-08-09 00:00:00,1,1,1,610,0.010166666666666666
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2019-08-22 00:00:00,1,1,1,377,0.0062833333333333335
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2019-09-12 00:00:00,1,1,1,170720,2.8453333333333335
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2019-09-17 00:00:00,1,1,1,170720,2.8453333333333335
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2020-03-05 00:00:00,1,1,1,765,0.01275
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2020-06-26 00:00:00,1,1,1,23786,0.39643333333333336
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2020-08-12 00:00:00,1,1,1,12618,0.2103
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2020-08-16 00:00:00,1,1,1,2655,0.01475
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2020-10-15 00:00:00,1,1,1,969,0.01615
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2020-11-02 00:00:00,1,1,1,566,0.009433333333333334
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2020-11-17 00:00:00,1,1,1,170720,2.8453333333333335
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2021-01-28 00:00:00,1,1,1,170720,2.8453333333333335
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2021-01-29 00:00:00,1,1,1,874,0.014566666666666667
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2021-03-25 00:00:00,1,1,1,1385,0.023083333333333334
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2021-08-10 00:00:00,1,1,1,170720,2.8453333333333335
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2021-10-23 00:00:00,1,1,1,2015,0.03358333333333333
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2021-12-05 00:00:00,1,1,1,170720,2.8453333333333335
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2021-12-08 00:00:00,1,1,1,172112,1.4342666666666666
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2021-12-18 00:00:00,1,1,1,170720,2.8453333333333335
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2022-06-05 00:00:00,1,1,1,42944,0.7157333333333333
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2022-10-25 00:00:00,1,1,1,170720,2.8453333333333335
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2023-06-10 00:00:00,1,1,1,990,0.0165
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2023-07-23 00:00:00,1,1,1,170720,2.8453333333333335
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2023-10-04 00:00:00,1,1,1,341440,2.8453333333333335
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2023-10-06 00:00:00,1,1,1,170720,2.8453333333333335
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2023-10-08 00:00:00,1,1,1,170720,2.8453333333333335
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2024-01-31 00:00:00,1,1,1,2550,0.0425
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,android,2024-05-14 00:00:00,1,1,1,170720,2.8453333333333335
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,iOS,2017-02-08 00:00:00,1,1,1,952,0.015866666666666668
Abbey Road,The Beatles,Octopus's Garden - Remastered 2009,windows,2018-08-31 00:00:00,1,1,1,170720,2.8453333333333335
Abbey Road,The Beatles,Octopus's Garden - Take 9,android,2019-09-28 00:00:00,1,1,1,103000,1.7166666666666666
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2016-12-01 00:00:00,1,1,1,16482,0.2747
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2016-12-02 00:00:00,1,1,1,2531,0.04218333333333334
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2016-12-17 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2017-01-04 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2017-02-12 00:00:00,1,1,1,162116,2.7019333333333333
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2017-03-22 00:00:00,1,1,1,414480,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2017-05-31 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2017-07-15 00:00:00,1,1,1,104401,1.7400166666666668
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2017-07-31 00:00:00,1,1,1,5839,0.09731666666666666
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2017-09-05 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2017-09-06 00:00:00,1,1,1,0,0
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2017-10-23 00:00:00,1,1,1,47,0.0007833333333333334
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2017-10-27 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2017-12-12 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2018-01-23 00:00:00,1,1,1,83625,0.696875
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2018-02-28 00:00:00,1,1,1,23559,0.39265
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2018-05-01 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2018-05-22 00:00:00,1,1,1,18844,0.31406666666666666
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2018-06-12 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2018-08-05 00:00:00,1,1,1,4058,0.06763333333333334
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2018-08-24 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2018-08-31 00:00:00,1,1,1,1932,0.0322
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2018-09-15 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2018-10-05 00:00:00,1,1,1,212929,1.1829388888888888
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2018-12-16 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2019-02-06 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2019-04-26 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2019-05-25 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2019-05-28 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2019-06-25 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2019-06-26 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2019-06-28 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2019-07-10 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2019-07-20 00:00:00,1,1,1,1146,0.0191
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2019-09-12 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2019-09-17 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2019-09-18 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2019-11-06 00:00:00,1,1,1,1976,0.016466666666666668
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2019-11-14 00:00:00,1,1,1,233,0.0038833333333333333
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2020-01-22 00:00:00,1,1,1,2238,0.0373
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2020-02-21 00:00:00,1,1,1,1472,0.024533333333333334
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2020-05-31 00:00:00,1,1,1,700,0.011666666666666667
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2020-08-12 00:00:00,1,1,1,1494,0.0249
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2020-08-17 00:00:00,1,1,1,819,0.01365
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2020-11-15 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2020-11-16 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2021-02-10 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2021-10-25 00:00:00,1,1,1,1316,0.021933333333333332
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2021-12-06 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2021-12-18 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2021-12-29 00:00:00,1,1,1,23,0.00038333333333333334
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2022-05-13 00:00:00,1,1,1,23,0.00038333333333333334
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2022-06-14 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2022-07-01 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2022-07-06 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2022-08-13 00:00:00,1,1,1,10571,0.17618333333333333
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2022-09-30 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2022-10-25 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2023-06-09 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2023-10-02 00:00:00,1,1,1,207240,3.454
Abbey Road,The Beatles,Oh! Darling - Remastered 2009,android,2023-10-04 00:00:00,1,1,1,414480,3.454
